,YEAR,MONTH,DAY,SEASON,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP
4514,2012,5,11,1,60.7,44.1,1018.4,2.7,10.0,2.2,8.9,0.0,73.9,46.9,0.0,0.0
4515,2012,5,12,1,62.1,46.7,1025.3,9.5,10.0,2.3,8.0,0.0,77.0,46.9,0.0,0.0
4516,2012,5,13,1,67.1,56.7,1023.8,8.2,9.8,4.7,8.9,0.0,77.0,46.9,0.0,0.0
4517,2012,5,14,1,66.1,62.4,1018.3,3.0,7.7,5.1,12.0,17.1,75.0,60.1,0.22,0.0
4518,2012,5,15,1,70.7,65.3,1014.6,999.4,8.6,4.4,17.1,27.0,82.9,63.0,0.57,0.0
4519,2012,5,16,1,72.7,65.1,1013.6,998.2,9.0,2.6,8.0,0.0,82.9,64.9,0.01,0.0
4520,2012,5,17,1,71.0,63.5,1014.1,998.7,9.7,4.4,13.0,18.1,82.9,61.0,0.0,0.0
4521,2012,5,18,1,67.7,51.6,1017.9,2.4,9.7,8.2,14.0,20.0,81.0,59.0,0.0,0.0
4522,2012,5,19,1,65.8,46.7,1019.3,3.6,10.0,6.5,12.0,19.0,77.0,54.0,0.0,0.0
4523,2012,5,20,1,66.6,51.2,1018.9,3.3,10.0,4.6,12.0,21.0,82.0,52.0,0.0,0.0
4524,2012,5,21,1,71.7,62.0,1015.4,0.3,9.9,2.3,8.9,0.0,82.0,52.0,0.0,0.0
4525,2012,5,22,1,72.9,64.2,1011.1,995.7,10.0,2.6,8.9,0.0,86.0,62.1,0.0,0.0
4526,2012,5,23,1,71.5,62.8,1011.6,995.9,10.0,3.8,15.9,22.0,86.0,62.1,0.03,0.0
4527,2012,5,24,1,72.7,64.4,1015.3,999.9,7.9,3.4,14.0,0.0,86.0,64.0,0.19,0.0
4528,2012,5,25,1,73.6,65.5,1018.5,3.0,8.5,2.5,7.0,0.0,88.0,62.1,0.0,0.0
4529,2012,5,26,1,76.1,65.6,1019.7,4.3,10.0,5.7,11.1,19.0,88.0,62.1,0.0,0.0
4530,2012,5,27,1,74.7,66.4,1019.5,4.2,10.0,5.4,11.1,14.0,86.0,66.0,0.0,0.0
4531,2012,5,28,1,76.9,69.8,1018.0,2.7,9.7,3.5,18.1,25.1,90.0,66.0,0.35,0.0
4532,2012,5,29,1,77.6,69.3,1014.2,999.2,10.0,7.1,20.0,27.0,87.1,71.6,0.0,0.0
4533,2012,5,30,1,74.6,67.8,1008.7,993.4,7.7,4.5,13.0,20.0,89.1,71.1,0.19,0.0
4534,2012,5,31,1,75.5,61.8,1010.1,994.7,10.0,2.6,9.9,14.0,90.0,64.0,0.2,0.0
4535,2012,6,1,1,75.2,66.3,1009.7,994.5,8.2,7.3,15.9,28.0,90.0,66.0,0.11,0.0
4536,2012,6,2,1,67.5,56.1,1009.6,994.1,9.6,3.5,9.9,17.1,88.0,57.9,1.19,0.0
4537,2012,6,3,1,66.2,52.9,1012.4,996.9,10.0,3.7,11.1,18.1,81.0,52.0,0.0,0.0
4538,2012,6,4,1,72.9,56.5,1007.3,992.0,10.0,4.5,11.1,15.0,82.9,52.0,0.0,0.0
4539,2012,6,5,1,69.4,54.1,1008.1,992.8,10.0,5.3,9.9,17.1,82.9,61.0,0.0,0.0
4540,2012,6,6,1,63.3,53.3,1014.2,998.6,9.7,4.9,9.9,14.0,75.9,57.0,0.0,0.0
4541,2012,6,7,1,67.2,54.7,1016.7,1.1,10.0,1.4,6.0,0.0,81.0,54.0,0.04,0.0
4542,2012,6,8,1,70.4,54.5,1016.7,1.1,10.0,1.9,6.0,0.0,84.0,54.0,0.0,0.0
4543,2012,6,9,1,72.9,55.9,1017.1,1.6,10.0,3.0,8.9,0.0,89.1,57.0,0.0,0.0
4544,2012,6,10,1,77.1,59.4,1019.1,3.6,10.0,5.4,11.1,0.0,89.1,57.0,0.0,0.0
4545,2012,6,11,1,75.3,66.3,1020.3,4.5,8.6,5.5,12.0,18.1,89.1,64.9,0.0,0.0
4546,2012,6,12,1,74.6,69.7,1015.1,999.8,9.6,7.3,11.1,17.1,84.0,71.1,1.06,0.0
4547,2012,6,13,1,75.5,67.0,1012.8,997.5,9.7,4.8,15.9,21.0,84.0,66.9,0.71,0.0
4548,2012,6,14,1,69.3,56.8,1018.1,2.6,10.0,5.9,13.0,18.1,84.0,57.0,0.28,0.0
4549,2012,6,15,1,69.6,58.5,1022.0,6.4,10.0,6.4,14.0,18.1,80.1,57.0,0.0,0.0
4550,2012,6,16,1,68.9,53.4,1023.5,7.9,10.0,6.0,13.0,19.0,80.1,53.1,0.0,0.0
4551,2012,6,17,1,68.6,54.1,1020.9,5.3,10.0,3.3,8.9,0.0,81.0,53.1,0.0,0.0
4552,2012,6,18,1,71.8,60.1,1018.2,2.7,10.0,5.1,8.9,0.0,86.0,54.0,0.0,0.0
4553,2012,6,19,1,78.4,65.1,1019.9,4.4,10.0,5.3,9.9,17.1,91.9,63.0,0.0,0.0
4554,2012,6,20,2,80.2,68.7,1020.0,4.6,9.0,2.8,9.9,0.0,93.9,66.9,0.0,0.0
4555,2012,6,21,2,81.4,69.9,1016.2,0.9,8.7,4.1,12.0,18.1,96.1,69.1,0.0,0.0
4556,2012,6,22,2,82.2,69.0,1011.5,996.3,9.7,6.2,11.1,21.0,96.1,71.1,0.0,0.0
4557,2012,6,23,2,76.7,69.2,1013.2,997.8,8.6,3.5,7.0,0.0,88.0,69.8,0.1,0.0
4558,2012,6,24,2,79.8,66.2,1015.2,999.9,9.6,3.3,11.1,14.0,91.9,68.0,0.0,0.0
4559,2012,6,25,2,81.5,69.1,1009.6,994.9,10.0,5.9,11.1,0.0,93.0,68.0,0.0,0.0
4560,2012,6,26,2,75.2,52.8,1010.1,994.6,10.0,7.7,15.0,21.0,93.0,66.0,0.0,0.0
4561,2012,6,27,2,71.7,50.8,1013.0,997.6,10.0,2.9,8.9,15.9,87.1,55.0,0.0,0.0
4562,2012,6,28,2,77.6,55.5,1014.2,998.9,10.0,4.5,13.0,19.0,97.0,55.0,0.0,0.0
4563,2012,6,29,2,87.1,63.5,1010.1,994.9,10.0,5.9,8.9,15.0,105.1,60.1,0.0,0.0
4564,2012,6,30,2,88.8,65.3,1010.2,995.1,10.0,3.6,8.9,17.1,105.1,70.0,0.0,0.0
4565,2012,7,1,2,89.0,67.2,1012.1,996.9,9.2,3.2,15.0,22.0,105.1,75.0,0.0,0.0
4566,2012,7,2,2,82.9,63.0,1014.7,999.4,9.9,6.1,9.9,21.0,102.9,73.9,0.0,0.0
4567,2012,7,3,2,86.2,65.4,1014.5,999.2,10.0,1.6,9.9,17.1,100.9,72.0,0.0,0.0
4568,2012,7,4,2,83.6,67.6,1013.7,998.5,9.9,4.4,13.0,21.0,100.9,72.0,0.0,0.0
4569,2012,7,5,2,82.8,70.2,1012.7,997.4,9.1,3.9,8.9,15.9,100.9,72.0,0.24,0.0
4570,2012,7,6,2,82.4,68.5,1013.1,997.9,10.0,4.0,13.0,24.1,100.9,71.1,0.0,0.0
4571,2012,7,7,2,84.8,69.8,1014.3,999.1,9.2,3.9,13.0,18.1,102.0,71.1,0.0,0.0
4572,2012,7,8,2,90.4,69.3,1012.8,997.7,10.0,7.3,12.0,19.0,105.1,72.0,0.0,0.0
4573,2012,7,9,2,86.5,70.1,1011.3,996.2,9.9,3.0,8.9,18.1,105.1,75.9,0.0,0.0
4574,2012,7,10,2,78.0,70.5,1014.4,999.1,8.8,4.1,14.0,20.0,96.1,73.0,0.23,0.0
4575,2012,7,11,2,74.5,70.1,1017.7,2.4,7.2,4.1,15.9,22.9,86.0,68.0,0.32,0.0
4576,2012,7,12,2,73.9,66.3,1020.3,4.8,9.4,3.2,7.0,0.0,82.9,68.0,0.14,0.0
4577,2012,7,13,2,78.4,69.9,1021.4,6.0,9.8,3.2,8.9,0.0,88.0,69.1,0.0,0.0
4578,2012,7,14,2,80.3,71.2,1021.9,6.6,8.3,3.4,7.0,0.0,91.9,72.0,0.0,0.0
4579,2012,7,15,2,83.1,71.2,1021.0,5.8,10.0,5.9,9.9,15.0,93.9,73.4,0.0,0.0
4580,2012,7,16,2,83.3,70.5,1016.6,1.3,10.0,6.9,11.1,0.0,96.1,73.9,0.0,0.0
4581,2012,7,17,2,82.7,70.2,1013.5,998.3,10.0,4.2,9.9,0.0,98.1,71.1,0.0,0.0
4582,2012,7,18,2,85.1,71.6,1013.8,998.6,9.7,6.9,13.0,22.0,98.6,75.0,0.0,0.0
4583,2012,7,19,2,86.4,70.5,1014.7,999.5,10.0,8.8,13.0,22.9,99.0,75.0,0.0,0.0
4584,2012,7,20,2,80.6,71.4,1013.3,998.1,9.9,6.7,24.1,35.0,99.0,73.9,0.0,0.0
4585,2012,7,21,2,79.4,72.5,1014.8,999.7,8.5,6.3,13.0,21.0,95.0,73.9,0.14,0.0
4586,2012,7,22,2,77.2,71.9,1019.7,4.5,8.0,1.4,8.9,17.1,93.0,71.1,2.19,0.0
4587,2012,7,23,2,82.4,71.2,1019.9,4.6,9.6,4.6,12.0,20.0,96.1,72.0,1.1,0.0
4588,2012,7,24,2,80.3,72.0,1014.3,998.8,9.6,5.3,19.0,33.0,96.1,72.0,0.11,0.0
4589,2012,7,25,2,79.2,67.0,1012.6,997.3,10.0,3.3,8.0,0.0,96.1,70.0,0.01,0.0
4590,2012,7,26,2,85.9,71.8,1011.4,996.2,9.7,7.0,14.0,17.1,98.1,70.0,0.0,0.0
4591,2012,7,27,2,87.4,72.0,1010.5,995.3,10.0,6.5,14.0,27.0,99.0,75.0,0.0,0.0
4592,2012,7,28,2,80.9,71.5,1013.8,998.6,8.9,2.9,11.1,0.0,99.0,73.0,0.14,0.0
4593,2012,7,29,2,78.3,66.9,1014.6,999.4,9.4,2.8,17.1,34.0,95.0,66.9,1.12,0.0
4594,2012,7,30,2,78.6,69.2,1015.3,0.0,9.6,4.8,17.1,24.1,91.9,66.9,0.0,0.0
4595,2012,7,31,2,76.9,69.2,1014.6,999.4,7.4,1.8,6.0,0.0,89.1,71.1,0.0,0.0
4596,2012,8,1,2,79.3,70.2,1012.2,997.0,9.9,1.7,13.0,0.0,90.0,71.1,0.0,0.0
4597,2012,8,2,2,80.4,69.4,1012.1,996.7,10.0,4.5,12.0,20.0,93.0,72.0,0.03,0.0
4598,2012,8,3,2,79.7,67.4,1015.2,999.9,10.0,5.7,8.9,15.9,93.0,70.0,0.05,0.0
4599,2012,8,4,2,82.7,70.5,1019.8,4.5,10.0,5.6,8.9,15.9,93.0,70.0,0.0,0.0
4600,2012,8,5,2,82.1,71.4,1021.8,6.7,10.0,7.6,12.0,19.0,91.9,73.9,0.0,0.0
4601,2012,8,6,2,81.4,71.3,1019.2,3.8,9.8,7.0,9.9,15.0,93.0,73.9,0.0,0.0
4602,2012,8,7,2,77.1,72.6,1016.6,1.2,8.2,4.8,12.0,22.9,84.2,73.4,0.54,0.0
4603,2012,8,8,2,78.0,71.9,1015.2,0.0,9.8,5.0,12.0,21.0,89.1,72.0,0.03,0.0
4604,2012,8,9,2,76.0,68.6,1014.6,999.2,10.0,3.7,8.0,0.0,89.1,66.0,0.06,0.0
4605,2012,8,10,2,77.6,70.9,1011.0,995.6,9.5,7.5,17.1,24.1,89.1,66.0,0.03,0.0
4606,2012,8,11,2,77.5,72.1,1011.7,996.4,8.7,6.6,13.0,22.0,88.0,72.0,0.1,0.0
4607,2012,8,12,2,77.4,68.5,1014.3,999.0,8.9,2.9,6.0,0.0,87.1,71.6,0.4,0.0
4608,2012,8,13,2,77.8,65.9,1015.8,0.5,9.3,1.8,8.0,0.0,90.0,66.9,0.0,0.0
4609,2012,8,14,2,78.8,65.7,1013.5,998.2,9.7,3.4,8.9,0.0,91.0,66.0,0.0,0.0
4610,2012,8,15,2,79.4,69.3,1012.2,997.0,9.9,5.3,7.0,0.0,91.0,66.0,0.0,0.0
4611,2012,8,16,2,77.0,65.8,1014.8,999.4,9.7,2.5,7.0,0.0,89.1,69.1,0.0,0.0
4612,2012,8,17,2,78.4,65.3,1013.3,998.0,9.5,2.7,12.0,15.0,91.9,64.9,0.0,0.0
4613,2012,8,18,2,76.5,67.0,1011.4,996.1,9.5,4.0,9.9,0.0,91.9,64.9,0.0,0.0
4614,2012,8,19,2,73.8,68.5,1011.6,996.4,8.6,5.1,9.9,0.0,86.0,66.9,0.18,0.0
4615,2012,8,20,2,71.9,66.2,1012.1,996.6,7.4,1.7,5.1,0.0,81.0,66.9,2.0,0.0
4616,2012,8,21,2,74.0,67.6,1015.6,0.2,7.9,1.2,5.1,0.0,82.0,68.0,0.05,0.0
4617,2012,8,22,2,73.4,68.5,1018.3,2.9,8.0,2.4,8.9,0.0,82.0,69.1,0.0,0.0
4618,2012,8,23,2,74.9,66.0,1019.7,4.2,8.5,4.0,9.9,0.0,84.0,66.9,0.13,0.0
4619,2012,8,24,2,73.0,64.7,1020.0,4.5,9.4,3.7,7.0,0.0,84.0,66.9,0.0,0.0
4620,2012,8,25,2,68.4,61.6,1019.5,3.9,9.5,4.2,8.0,0.0,77.0,63.0,0.43,0.0
4621,2012,8,26,2,72.5,64.6,1020.3,4.9,9.9,2.2,7.0,0.0,84.0,63.0,0.41,0.0
4622,2012,8,27,2,77.0,69.5,1019.3,4.0,10.0,2.5,7.0,0.0,88.0,64.9,0.0,0.0
4623,2012,8,28,2,78.6,72.8,1015.6,0.4,9.4,5.6,12.0,0.0,88.0,70.0,0.0,0.0
4624,2012,8,29,2,78.3,69.8,1014.5,999.0,9.9,4.1,9.9,0.0,87.1,72.0,0.0,0.0
4625,2012,8,30,2,77.3,68.0,1017.8,2.4,8.5,2.9,8.9,0.0,89.1,62.1,0.0,0.0
4626,2012,8,31,2,79.7,71.4,1020.5,5.6,8.1,5.6,11.1,0.0,91.9,68.0,0.0,0.0
4627,2012,9,1,2,82.6,72.1,1018.8,3.5,10.0,4.3,8.9,14.0,91.9,73.0,0.0,0.0
4628,2012,9,2,2,80.1,73.0,1016.4,1.2,10.0,2.1,11.1,18.1,91.9,73.0,0.0,0.0
4629,2012,9,3,2,76.9,72.2,1015.9,0.7,7.2,4.0,11.1,20.0,89.1,71.1,1.88,0.0
4630,2012,9,4,2,78.7,71.1,1015.6,0.4,8.8,5.4,11.1,19.0,89.1,71.1,0.91,0.0
4631,2012,9,5,2,79.6,70.5,1013.1,997.9,9.2,9.1,15.9,22.0,89.1,73.0,0.03,0.0
4632,2012,9,6,2,78.5,71.9,1012.6,997.3,9.5,7.0,12.0,15.9,90.0,73.0,0.0,0.0
4633,2012,9,7,2,75.9,69.7,1013.7,998.3,9.5,2.3,7.0,0.0,82.9,71.6,0.55,0.0
4634,2012,9,8,2,76.9,69.9,1009.3,994.0,8.4,4.9,14.0,21.0,90.0,69.1,0.0,0.0
4635,2012,9,9,2,71.0,61.5,1011.3,995.8,9.2,4.2,9.9,15.0,90.0,63.0,0.33,0.0
4636,2012,9,10,2,66.6,54.6,1017.3,1.7,10.0,3.0,7.0,15.9,79.0,55.0,0.02,0.0
4637,2012,9,11,2,65.6,53.1,1023.7,8.0,10.0,1.7,7.0,0.0,78.1,55.0,0.0,0.0
4638,2012,9,12,2,66.0,53.9,1026.5,10.8,9.9,2.7,8.0,14.0,79.0,53.1,0.0,0.0
4639,2012,9,13,2,66.5,55.0,1026.7,10.9,10.0,3.1,8.0,0.0,80.1,53.1,0.0,0.0
4640,2012,9,14,2,70.9,63.0,1023.6,8.0,9.9,1.8,6.0,0.0,80.1,55.0,0.0,0.0
4641,2012,9,15,2,70.6,62.6,1021.0,5.4,10.0,3.4,9.9,15.0,80.1,61.0,0.0,0.0
4642,2012,9,16,2,63.8,57.2,1020.5,5.2,9.1,3.6,6.0,0.0,80.1,59.0,0.03,0.0
4643,2012,9,17,2,68.5,62.9,1018.6,3.0,9.9,1.7,7.0,0.0,82.0,60.1,0.66,0.0
4644,2012,9,18,2,73.6,69.7,1010.1,995.0,8.2,8.8,17.1,29.9,82.0,62.1,0.72,0.0
4645,2012,9,19,2,68.1,60.0,1015.1,998.8,8.6,5.4,12.0,18.1,81.0,63.0,1.7,0.0
4646,2012,9,20,2,63.6,54.3,1020.3,4.6,9.7,1.6,6.0,0.0,75.9,53.1,0.0,0.0
4647,2012,9,21,2,67.7,58.4,1018.2,2.6,9.6,1.8,7.0,0.0,82.0,53.1,0.0,0.0
4648,2012,9,22,3,73.1,61.6,1014.9,999.5,10.0,7.6,14.0,22.0,84.9,55.0,0.0,0.0
4649,2012,9,23,3,70.3,51.5,1017.0,1.6,10.0,3.0,7.0,0.0,84.9,62.1,0.0,0.0
4650,2012,9,24,3,60.1,47.6,1021.7,6.0,10.0,2.9,8.0,0.0,75.0,51.1,0.0,0.0
4651,2012,9,25,3,61.5,50.7,1023.2,7.4,10.0,2.0,8.9,0.0,77.0,48.0,0.0,0.0
4652,2012,9,26,3,67.9,55.5,1022.2,6.6,10.0,3.8,9.9,14.0,82.9,48.0,0.0,0.0
4653,2012,9,27,3,71.0,59.0,1021.3,5.7,10.0,1.8,7.0,0.0,84.9,54.0,0.0,0.0
4654,2012,9,28,3,71.5,61.9,1018.2,2.7,9.9,2.9,7.0,0.0,84.9,59.0,0.0,0.0
4655,2012,9,29,3,65.6,63.1,1015.6,999.7,5.2,2.9,8.0,0.0,84.9,60.1,0.35,0.0
4656,2012,9,30,3,63.0,56.2,1012.7,997.2,6.5,2.9,6.0,0.0,71.1,57.2,0.7,0.0
4657,2012,10,1,3,62.5,58.7,1012.4,996.9,8.6,2.5,8.0,0.0,73.0,57.9,0.01,0.0
4658,2012,10,2,3,73.8,68.9,1011.1,995.7,6.5,6.4,9.9,0.0,88.0,61.0,0.19,0.0
4659,2012,10,3,3,78.2,71.7,1017.1,1.6,8.7,5.2,9.9,0.0,88.0,66.9,0.06,0.0
4660,2012,10,4,3,72.9,65.5,1021.7,6.2,10.0,3.2,7.0,0.0,86.0,68.0,0.0,0.0
4661,2012,10,5,3,68.9,59.2,1020.6,5.0,9.2,1.4,7.0,0.0,82.0,57.0,0.0,0.0
4662,2012,10,6,3,69.5,59.3,1014.6,999.2,9.4,2.3,8.9,15.0,84.0,57.0,0.0,0.0
4663,2012,10,7,3,58.1,51.8,1016.0,0.8,8.6,5.9,14.0,20.0,84.0,50.0,0.04,0.0
4664,2012,10,8,3,50.8,46.6,1021.5,5.7,8.1,6.6,12.0,15.9,53.6,46.4,0.19,0.0
4665,2012,10,9,3,50.6,47.7,1020.3,4.4,6.3,4.4,8.0,0.0,57.0,46.9,0.38,0.0
4666,2012,10,10,3,60.3,52.4,1017.4,1.9,9.5,3.0,8.9,15.9,72.0,48.0,0.0,0.0
4667,2012,10,11,3,57.4,44.0,1022.7,6.9,10.0,2.6,6.0,0.0,72.0,46.0,0.0,0.0
4668,2012,10,12,3,56.3,44.8,1023.0,7.2,10.0,1.6,6.0,0.0,73.0,44.1,0.0,0.0
4669,2012,10,13,3,55.0,42.4,1029.1,13.2,10.0,4.2,12.0,20.0,73.0,42.1,0.0,0.0
4670,2012,10,14,3,57.9,49.9,1024.8,9.0,10.0,2.3,8.9,15.0,78.1,42.1,0.0,0.0
4671,2012,10,15,3,66.4,60.5,1013.7,997.5,9.7,5.3,8.9,0.0,72.0,62.1,0.0,0.0
4672,2012,10,16,3,58.8,44.6,1012.0,996.4,10.0,2.5,6.0,0.0,73.0,44.1,0.11,0.0
4673,2012,10,17,3,57.0,46.7,1014.3,998.6,9.4,2.1,8.9,0.0,72.0,44.1,0.0,0.0
4674,2012,10,18,3,60.7,52.6,1012.4,996.8,9.6,4.5,8.9,0.0,79.0,46.0,0.0,0.0
4675,2012,10,19,3,69.0,58.6,1007.4,992.1,8.9,7.7,18.1,22.9,79.0,48.0,0.19,0.0
4676,2012,10,20,3,58.3,43.2,1008.9,993.3,10.0,2.7,7.0,0.0,78.1,46.0,0.0,0.0
4677,2012,10,21,3,55.2,41.5,1017.5,1.8,10.0,0.9,5.1,0.0,72.0,41.0,0.0,0.0
4678,2012,10,22,3,55.4,44.0,1021.9,6.0,9.9,0.5,5.1,0.0,73.9,41.0,0.0,0.0
4679,2012,10,23,3,60.6,49.3,1021.3,5.5,10.0,2.3,8.9,0.0,80.1,42.1,0.0,0.0
4680,2012,10,24,3,64.3,52.2,1020.7,5.0,10.0,2.0,6.0,0.0,82.0,46.0,0.0,0.0
4681,2012,10,25,3,64.5,54.5,1020.4,4.7,10.0,1.0,6.0,0.0,82.0,50.0,0.0,0.0
4682,2012,10,26,3,63.7,58.5,1018.2,2.7,7.3,4.7,9.9,0.0,80.1,50.0,0.0,0.0
4683,2012,10,27,3,64.6,58.6,1010.1,994.9,9.5,10.0,15.0,24.1,72.0,57.0,0.01,0.0
4684,2012,10,28,3,61.2,49.4,1003.4,988.2,10.0,9.7,15.0,22.0,66.0,55.0,0.0,0.0
4685,2012,10,29,3,49.0,43.0,998.2,983.9,8.2,7.7,13.0,22.0,64.0,42.1,0.26,0.0
4686,2012,10,30,3,45.4,33.5,995.4,979.2,9.9,11.8,18.1,28.0,51.1,42.1,0.39,0.0
4687,2012,10,31,3,47.1,33.2,1004.0,988.3,10.0,7.8,9.9,18.1,55.9,37.0,0.07,0.0
4688,2012,11,1,3,49.8,34.2,1008.1,992.4,10.0,5.7,8.9,21.0,57.9,37.0,0.0,0.0
4689,2012,11,2,3,46.7,34.4,1011.1,995.2,10.0,2.8,9.9,19.0,64.9,34.0,0.0,0.0
4690,2012,11,3,3,46.9,31.1,1016.6,0.7,10.0,2.2,8.0,0.0,64.9,34.0,0.0,0.0
4691,2012,11,4,3,47.8,35.7,1017.2,1.2,10.0,4.8,8.9,0.0,61.0,34.0,0.0,0.0
4692,2012,11,5,3,47.3,35.3,1017.3,1.5,10.0,3.5,9.9,0.0,55.0,37.0,0.0,0.0
4693,2012,11,6,3,40.1,30.7,1019.0,2.9,9.9,5.0,8.9,14.0,55.0,33.1,0.0,0.0
4694,2012,11,7,3,43.7,30.2,1012.5,996.9,10.0,4.3,11.1,15.0,54.0,33.1,0.0,0.0
4695,2012,11,8,3,45.5,27.6,1015.4,999.5,10.0,2.1,7.0,0.0,61.0,34.0,0.0,0.0
4696,2012,11,9,3,48.5,26.2,1021.7,5.7,10.0,1.4,5.1,0.0,64.9,30.9,0.0,0.0
4697,2012,11,10,3,51.2,34.9,1025.8,9.8,10.0,2.1,8.9,0.0,73.9,31.1,0.0,0.0
4698,2012,11,11,3,56.1,40.8,1029.9,14.0,9.7,2.7,8.0,0.0,75.0,36.0,0.0,0.0
4699,2012,11,12,3,63.0,53.6,1027.9,12.3,9.3,5.6,9.9,19.0,75.0,39.0,0.0,0.0
4700,2012,11,13,3,56.1,51.1,1024.2,8.7,7.4,6.2,11.1,17.1,73.9,46.0,0.0,0.0
4701,2012,11,14,3,41.9,32.6,1030.3,14.1,9.9,6.7,9.9,15.9,64.9,33.1,0.18,0.0
4702,2012,11,15,3,41.5,33.6,1027.3,11.2,8.7,4.3,7.0,0.0,51.1,33.1,0.0,0.0
4703,2012,11,16,3,46.8,38.7,1025.7,9.6,9.3,4.3,11.1,15.0,55.0,37.0,0.29,0.0
4704,2012,11,17,3,43.5,30.4,1030.3,14.2,10.0,4.9,12.0,19.0,55.9,34.0,0.0,0.0
4705,2012,11,18,3,49.2,39.2,1030.5,14.4,10.0,10.5,14.0,20.0,55.9,34.0,0.0,0.0
4706,2012,11,19,3,52.7,42.5,1026.1,10.2,10.0,8.5,13.0,20.0,59.0,46.0,0.0,0.0
4707,2012,11,20,3,50.4,42.0,1020.7,5.1,10.0,3.5,6.0,0.0,57.9,42.8,0.0,0.0
4708,2012,11,21,3,47.2,38.4,1020.0,4.1,8.3,2.8,8.0,14.0,59.0,36.0,0.0,0.0
4709,2012,11,22,3,45.8,29.4,1022.5,6.5,10.0,3.7,11.1,17.1,61.0,34.0,0.0,0.0
4710,2012,11,23,3,44.6,30.6,1019.0,3.0,10.0,3.4,12.0,0.0,66.9,28.9,0.0,0.0
4711,2012,11,24,3,48.5,26.5,1014.2,998.5,10.0,5.1,9.9,17.1,66.9,29.1,0.0,0.0
4712,2012,11,25,3,36.7,18.3,1019.8,3.7,10.0,3.8,12.0,15.0,52.0,23.0,0.0,0.0
4713,2012,11,26,3,46.7,24.4,1020.4,4.4,10.0,3.3,9.9,0.0,66.9,23.2,0.0,0.0
4714,2012,11,27,3,49.9,31.5,1021.1,5.1,9.8,2.5,8.0,0.0,66.9,31.1,0.0,0.0
4715,2012,11,28,3,42.4,33.4,1025.6,9.3,8.8,3.2,7.0,0.0,57.9,30.9,0.09,0.0
4716,2012,11,29,3,38.0,26.3,1030.0,13.7,9.8,1.5,7.0,0.0,55.0,25.0,0.0,0.0
4717,2012,11,30,3,44.0,30.3,1028.7,12.5,9.8,2.0,8.0,0.0,63.0,25.2,0.0,0.0
4718,2012,12,1,3,48.4,36.5,1027.7,11.6,10.0,0.3,4.1,0.0,64.9,32.0,0.0,0.0
4719,2012,12,2,3,51.1,42.2,1027.7,11.7,8.9,2.5,11.1,0.0,69.1,35.1,0.0,0.0
4720,2012,12,3,3,60.9,51.7,1024.7,8.9,9.7,4.7,7.0,0.0,75.9,39.0,0.0,0.0
4721,2012,12,4,3,59.9,51.0,1024.8,9.0,9.7,4.0,12.0,0.0,75.9,48.9,0.0,0.0
4722,2012,12,5,3,59.6,52.7,1021.3,5.5,10.0,5.8,9.9,0.0,71.1,48.9,0.0,0.0
4723,2012,12,6,3,46.5,36.3,1024.5,8.6,10.0,5.2,9.9,15.9,64.9,37.0,0.0,0.0
4724,2012,12,7,3,48.2,38.1,1021.6,5.4,9.9,3.1,5.1,0.0,55.9,37.9,0.0,0.0
4725,2012,12,8,3,53.9,49.7,1016.1,0.3,5.0,3.8,8.9,0.0,66.0,45.0,0.06,0.0
4726,2012,12,9,3,60.1,53.9,1018.3,2.5,9.2,4.3,8.9,0.0,72.0,50.0,0.01,0.0
4727,2012,12,10,3,65.8,59.9,1011.5,996.1,7.9,8.4,15.0,22.0,72.0,52.0,0.01,0.0
4728,2012,12,11,3,60.9,47.8,1010.9,995.0,10.0,7.2,15.0,24.1,72.0,53.1,0.01,0.0
4729,2012,12,12,3,46.9,33.5,1023.5,7.5,10.0,8.2,13.0,18.1,64.9,41.0,0.0,0.0
4730,2012,12,13,3,41.9,33.8,1027.3,11.1,8.8,6.3,12.0,15.0,51.1,37.0,0.37,0.0
4731,2012,12,14,3,39.6,29.2,1027.2,11.0,10.0,0.9,5.1,0.0,57.9,27.0,0.13,0.0
4732,2012,12,15,3,41.8,30.1,1023.9,7.8,10.0,0.9,7.0,0.0,57.9,27.1,0.0,0.0
4733,2012,12,16,3,52.9,44.0,1017.4,1.8,9.7,3.7,11.1,0.0,57.2,48.0,0.02,0.0
4734,2012,12,17,3,57.4,53.9,1010.0,994.7,7.9,6.1,12.0,21.0,62.1,48.0,0.25,0.0
4735,2012,12,18,3,57.2,47.7,1005.9,990.0,10.0,8.3,15.0,20.0,68.0,51.1,0.18,0.0
4736,2012,12,19,3,47.6,31.8,1014.4,998.6,10.0,3.2,8.9,0.0,68.0,33.1,0.0,0.0
4737,2012,12,20,3,47.5,37.7,1018.0,2.1,10.0,5.3,12.0,17.1,64.9,33.1,0.0,0.0
4738,2012,12,21,0,48.3,34.8,1002.9,986.6,8.8,13.9,20.0,32.1,62.6,39.9,0.42,0.0
4739,2012,12,22,0,40.4,19.2,1013.1,997.1,10.0,8.8,14.0,25.1,54.0,34.0,0.0,0.0
4740,2012,12,23,0,38.8,20.4,1019.2,3.0,10.0,3.2,9.9,0.0,55.0,25.0,0.0,0.0
4741,2012,12,24,0,47.4,31.6,1016.0,0.1,10.0,5.0,13.0,18.1,52.0,43.0,0.0,0.0
